ID da Pesquisa,Contact ID,Status,Pergunta,Resposta
132,34e2d4ea3a18f317551a,Complete,"Você sinalizou que quando uma pessoa comete um erro, ele muitas vezes é usado contra ela. Selecione quem são os principais responsáveis por isso, sendo 1 para o principal, 2 para o segundo mais importante e 3 para o terceiro mais importante.",[Sem resposta fornecida]
132,34e2d4ea3a18f317551a,Complete,"Você informou que as pessoas não se sentem à vontadade para expressar opiniões no trabalho. Selecione até três motivos, sendo 1 para o principal, 2 para o segundo mais importante e 3 para o terceiro mais importante.",[Sem resposta fornecida]
132,34e2d4ea3a18f317551a,Complete,Os critérios para promoção são aplicados da mesma forma em diferentes áreas da entidade.,Discordo totalmente
132,34e2d4ea3a18f317551a,Complete,Os funcionários(as) são reconhecidos de maneira proporcional ao resultado que entregam.,Discordo totalmente
132,34e2d4ea3a18f317551a,Complete,A entidade tem dificuldade para desligar os funcionários(as) que possuem baixo desempenho.,Concordo totalmente
132,34e2d4ea3a18f317551a,Complete,Eu recebo reconhecimento não financeiro pelo meu trabalho.,Discordo parcialmente
132,34e2d4ea3a18f317551a,Complete,"Você sinalizou não concordar que funcionários(as) são reconhecidos de maneira proporcional ao resultado que entregam. Selecione até 3 motivos, sendo 1 para o mais importante, 2 para o segundo e 3 para o terceiro mais importante.",[Sem resposta fornecida]
132,34e2d4ea3a18f317551a,Complete,A minha liderança direta distribui as tarefas adequadamente.,Concordo totalmente
132,34e2d4ea3a18f317551a,Complete,A minha liderança direta valoriza quando faço um bom trabalho.,Concordo totalmente
132,34e2d4ea3a18f317551a,Complete,Minha liderança direta tem capacidade técnica suficiente para exercer a sua função.,Concordo parcialmente
132,34e2d4ea3a18f317551a,Complete,As ações da minha liderança direta são coerentes com suas falas.,Concordo totalmente
132,34e2d4ea3a18f317551a,Complete,Minha liderança direta é preocupada com o bem-estar da equipe.,Concordo totalmente
132,34e2d4ea3a18f317551a,Complete,Estou satisfeito(a) com os feedbacks que recebo da minha liderança direta.,Concordo totalmente
132,34e2d4ea3a18f317551a,Complete,A minha liderança direta sabe como gerenciar pessoas.,Concordo totalmente
132,34e2d4ea3a18f317551a,Complete,"Você informou que não está completamente satisfeito(a) com os feedbacks que recebe da sua liderança direta. Selecione até três motivos que motivaram sua resposta, sendo 1 o mais importante, 2 o segundo mais importante e 3 o terceiro mais importante.",[Sem resposta fornecida]
132,34e2d4ea3a18f317551a,Complete,"Você não concordou que sua liderança direta sabe como gerenciar pessoas. Selecione até 3 motivos sendo 1 para o mais importante, 2 para o segundo e 3 para o terceiro mais importante",[Sem resposta fornecida]
132,34e2d4ea3a18f317551a,Complete,Sinto que a entidade respeita meu horário de trabalho.,Concordo totalmente
132,34e2d4ea3a18f317551a,Complete,Sinto que as demandas são sempre urgentes.,Concordo totalmente
132,34e2d4ea3a18f317551a,Complete,É possível cumprir minha demanda de trabalho sem trabalhar horas extras.,Concordo totalmente
132,34e2d4ea3a18f317551a,Complete,Sinto que o volume de trabalho é saudável.,Concordo parcialmente
132,34e2d4ea3a18f317551a,Complete,A entidade se preocupa com diversidade de forma genuína.,Discordo totalmente
132,34e2d4ea3a18f317551a,Complete,Sinto que a entidade agirá de forma justa caso haja discriminação dentro do trabalho.,Discordo parcialmente
132,34e2d4ea3a18f317551a,Complete,"Todos recebem as mesmas oportunidades, independente do gênero, raça, orientação sexual ou deficiência.",Concordo totalmente
132,34e2d4ea3a18f317551a,Complete,A entidade coloca o cliente sempre em primeiro lugar.,Discordo parcialmente
132,34e2d4ea3a18f317551a,Complete,A entidade busca constantemente inovar.,Discordo parcialmente
132,34e2d4ea3a18f317551a,Complete,A entidade tem políticas e procedimentos para garantir transparência nas operações.,Discordo parcialmente
132,34e2d4ea3a18f317551a,Complete,"Você informou que, de certa forma, o volume de trabalho não é saudável. Selecione os três principais motivos, sendo 1 o mais importante, 2 o segundo mais importante e 3 o terceiro mais importante.",[Sem resposta fornecida]
132,34e2d4ea3a18f317551a,Complete,"Percebo que a alta liderança (Diretores, superintendentes, Board, etc) tem um planejamento claro para a entidade.",Discordo parcialmente
132,34e2d4ea3a18f317551a,Complete,"Eu confio na minha alta liderança (Diretores, superintendentes, Board, etc).",Concordo totalmente
132,34e2d4ea3a18f317551a,Complete,"A alta liderança (Diretores, superintendentes, Board, etc) se preocupa com o que os funcionários(as) pensam e sentem.",Discordo parcialmente
132,34e2d4ea3a18f317551a,Complete,"A alta liderança (Diretores, superintendentes, Board, etc) é aberta para ouvir os funcionários(as) da equipe.",Discordo parcialmente
132,34e2d4ea3a18f317551a,Complete,Com qual orientação sexual você se identifica?,Heterossexual
132,34e2d4ea3a18f317551a,Complete,Qual a sua cor ou raça?,Parda
132,34e2d4ea3a18f317551a,Complete,Com qual gênero você se identifica?,Masculino
132,34e2d4ea3a18f317551a,Complete,"Por favor, use o espaço abaixo para comentar sobre qualquer assunto que você considera que não foi abordado na pesquisa ou que você gostaria que fosse mais aprofundado. Aqui você também pode descrever melhor alguma das suas respostas. Esse comentário é opcional.",[Sem resposta fornecida]
133,895f437167d2aecd4ffa,Complete,Eu me sinto entusiasmado(a) com o meu trabalho.,Discordo parcialmente
133,895f437167d2aecd4ffa,Complete,Eu me sinto cheio(a) de energia para trabalhar.,Discordo totalmente
133,895f437167d2aecd4ffa,Complete,Eu me sinto emocionalmente esgotado(a) ao final do dia de trabalho.,"Não concordo, nem discordo"
133,895f437167d2aecd4ffa,Complete,Consigo me manter concentrado(a) nas atividades de trabalho.,Concordo parcialmente
133,895f437167d2aecd4ffa,Complete,Eu me sinto animado(a) para ir trabalhar.,Discordo parcialmente
133,895f437167d2aecd4ffa,Complete,Sinto que o tempo passa rápido quando estou trabalhando.,"Não concordo, nem discordo"
133,895f437167d2aecd4ffa,Complete,Eu me sinto bem com o meu trabalho.,"Não concordo, nem discordo"
133,895f437167d2aecd4ffa,Complete,Fico desanimado(a) quando estou trabalhando.,Concordo parcialmente
133,895f437167d2aecd4ffa,Complete,Tenho autonomia para priorizar as demandas que chegam para mim.,Discordo parcialmente
133,895f437167d2aecd4ffa,Complete,Tenho pouca autoridade para decidir como executar meu trabalho.,Discordo parcialmente
133,895f437167d2aecd4ffa,Complete,"Tenho liberdade para propor e aplicar melhorias no meu trabalho,  conforme o nível de responsabilidade do meu cargo.",Discordo parcialmente
133,895f437167d2aecd4ffa,Complete,Me identifico com os valores da entidade.,"Não concordo, nem discordo"
133,895f437167d2aecd4ffa,Complete,Sinto que o meu trabalho contribui significativamente para a entidade.,Concordo totalmente
133,895f437167d2aecd4ffa,Complete,Sou envolvido(a) nas decisões da entidade em que minha opinião é relevante.,Discordo totalmente
133,895f437167d2aecd4ffa,Complete,Tenho orgulho de trabalhar na entidade.,Concordo parcialmente
133,895f437167d2aecd4ffa,Complete,"Tenho liberdade para resolver problemas no trabalho da forma que eu achar necessário, conforme o nível de responsabilidade do meu cargo.","Não concordo, nem discordo"
133,895f437167d2aecd4ffa,Complete,"Você sinalizou não ter liberdade para propor e aplicar melhorias no seu trabalho. Selecione até três motivos, sendo 1 para o principal, 2 para o segundo mais importante e 3 para o terceiro mais importante.",[Sem resposta fornecida]
133,895f437167d2aecd4ffa,Complete,Entendo o porquê da priorização das tarefas que executo.,Concordo parcialmente
133,895f437167d2aecd4ffa,Complete,Tenho clareza de quais são os critérios em que minha performance será avaliada.,Discordo parcialmente
133,895f437167d2aecd4ffa,Complete,Tenho clareza dos processos das outras áreas da entidade.,"Não concordo, nem discordo"
133,895f437167d2aecd4ffa,Complete,Tenho clareza dos processos internos da entidade que impactam o meu trabalho.,Concordo parcialmente
133,895f437167d2aecd4ffa,Complete,Tenho clareza de quais são os objetivos estratégicos da entidade.,Concordo parcialmente
133,895f437167d2aecd4ffa,Complete,A priorização de atividades é bem alinhada entre áreas.,"Não concordo, nem discordo"
133,895f437167d2aecd4ffa,Complete,Sinto que minha área não é respeitada pelas demais áreas da entidade.,Concordo parcialmente
133,895f437167d2aecd4ffa,Complete,Sinto que as áreas competem entre si. ,"Não concordo, nem discordo"
133,895f437167d2aecd4ffa,Complete,Há muita competitividade entre meus colegas de trabalho.,"Não concordo, nem discordo"
133,895f437167d2aecd4ffa,Complete,Eu tenho oportunidade de construir amizades em meu trabalho.,Concordo parcialmente
133,895f437167d2aecd4ffa,Complete,Meus colegas de trabalho se preocupam comigo.,Concordo parcialmente
133,895f437167d2aecd4ffa,Complete,Meus colegas e eu respeitamos uns aos outros.,Concordo totalmente
133,895f437167d2aecd4ffa,Complete,Meus colegas me ajudam no meu trabalho.,Concordo parcialmente
133,895f437167d2aecd4ffa,Complete,Sinto que meus colegas menosprezam minhas opiniões.,Concordo parcialmente
133,895f437167d2aecd4ffa,Complete,Sinto que minhas opiniões são ouvidas.,Discordo totalmente
133,895f437167d2aecd4ffa,Complete,As pessoas se sentem confortáveis para discutir sobre problemas do trabalho.,Discordo parcialmente
133,895f437167d2aecd4ffa,Complete,Me sinto confiante em ser eu mesmo(a) no trabalho.,"Não concordo, nem discordo"
133,895f437167d2aecd4ffa,Complete,As pessoas se sentem à vontade para expressar opiniões no trabalho.,Discordo parcialmente
133,895f437167d2aecd4ffa,Complete,"Quando uma pessoa comete um erro, ele muitas vezes é usado contra ela.","Não concordo, nem discordo"
133,895f437167d2aecd4ffa,Complete,A entidade se importa com meu bem-estar.,"Não concordo, nem discordo"
133,895f437167d2aecd4ffa,Complete,Estou satisfeito(a) com os benefícios oferecidos pela entidade.,"Não concordo, nem discordo"
133,895f437167d2aecd4ffa,Complete,Sinto que minha equipe tem o número de pessoas necessário para executar as atividades.,"Não concordo, nem discordo"
133,895f437167d2aecd4ffa,Complete,A entidade fornece momentos de confraternização e conexão entre os funcionários(as).,Discordo totalmente
133,895f437167d2aecd4ffa,Complete,"Tenho confiança que em casos de denúncias (assédio moral, assédio sexual e questões éticas) a entidade irá atuar de maneira adequada.",Discordo parcialmente
133,895f437167d2aecd4ffa,Complete,"Recebo as ferramentas (internet, equipamentos, programas) necessárias para executar meu trabalho.","Não concordo, nem discordo"
133,895f437167d2aecd4ffa,Complete,Estou satisfeito(a) com as oportunidades de desenvolvimento oferecidas pela entidade.,"Não concordo, nem discordo"
133,895f437167d2aecd4ffa,Complete,Estou satisfeito(a) com as oportunidades de progressão de carreira oferecidas pela entidade.,"Não concordo, nem discordo"
133,895f437167d2aecd4ffa,Complete,"Você sinalizou não receber as ferramentas necessárias para executar o seu trabalho. Selecione até três motivos, sendo 1 para o principal, 2 para o segundo mais importante e 3 para o terceiro mais importante.",[Sem resposta fornecida]
133,895f437167d2aecd4ffa,Complete,"Você informou que não está completamente satisfeito(a) com as oportunidades de desenvolvimento oferecidas pela entidade. Selecione até três motivos que motivaram sua resposta, sendo 1 o mais importante, 2 o segundo mais importante e 3 o terceiro mais importante.",[Sem resposta fornecida]
133,895f437167d2aecd4ffa,Complete,"Você sinalizou que quando uma pessoa comete um erro, ele muitas vezes é usado contra ela. Selecione quem são os principais responsáveis por isso, sendo 1 para o principal, 2 para o segundo mais importante e 3 para o terceiro mais importante.",[Sem resposta fornecida]
133,895f437167d2aecd4ffa,Complete,"Você informou que as pessoas não se sentem à vontadade para expressar opiniões no trabalho. Selecione até três motivos, sendo 1 para o principal, 2 para o segundo mais importante e 3 para o terceiro mais importante.",[Sem resposta fornecida]
133,895f437167d2aecd4ffa,Complete,Os critérios para promoção são aplicados da mesma forma em diferentes áreas da entidade.,Discordo totalmente
133,895f437167d2aecd4ffa,Complete,Os funcionários(as) são reconhecidos de maneira proporcional ao resultado que entregam.,Discordo totalmente
133,895f437167d2aecd4ffa,Complete,A entidade tem dificuldade para desligar os funcionários(as) que possuem baixo desempenho.,"Não concordo, nem discordo"
133,895f437167d2aecd4ffa,Complete,Eu recebo reconhecimento não financeiro pelo meu trabalho.,Discordo totalmente
133,895f437167d2aecd4ffa,Complete,"Você sinalizou não concordar que funcionários(as) são reconhecidos de maneira proporcional ao resultado que entregam. Selecione até 3 motivos, sendo 1 para o mais importante, 2 para o segundo e 3 para o terceiro mais importante.",[Sem resposta fornecida]
133,895f437167d2aecd4ffa,Complete,A minha liderança direta distribui as tarefas adequadamente.,Concordo parcialmente
133,895f437167d2aecd4ffa,Complete,A minha liderança direta valoriza quando faço um bom trabalho.,Concordo parcialmente
133,895f437167d2aecd4ffa,Complete,Minha liderança direta tem capacidade técnica suficiente para exercer a sua função.,Concordo totalmente
133,895f437167d2aecd4ffa,Complete,As ações da minha liderança direta são coerentes com suas falas.,Concordo totalmente
133,895f437167d2aecd4ffa,Complete,Minha liderança direta é preocupada com o bem-estar da equipe.,Concordo totalmente
133,895f437167d2aecd4ffa,Complete,Estou satisfeito(a) com os feedbacks que recebo da minha liderança direta.,Concordo totalmente
133,895f437167d2aecd4ffa,Complete,A minha liderança direta sabe como gerenciar pessoas.,Concordo totalmente
133,895f437167d2aecd4ffa,Complete,"Você informou que não está completamente satisfeito(a) com os feedbacks que recebe da sua liderança direta. Selecione até três motivos que motivaram sua resposta, sendo 1 o mais importante, 2 o segundo mais importante e 3 o terceiro mais importante.",[Sem resposta fornecida]
133,895f437167d2aecd4ffa,Complete,"Você não concordou que sua liderança direta sabe como gerenciar pessoas. Selecione até 3 motivos sendo 1 para o mais importante, 2 para o segundo e 3 para o terceiro mais importante",[Sem resposta fornecida]
133,895f437167d2aecd4ffa,Complete,Sinto que a entidade respeita meu horário de trabalho.,Concordo totalmente
133,895f437167d2aecd4ffa,Complete,Sinto que as demandas são sempre urgentes.,Concordo parcialmente
133,895f437167d2aecd4ffa,Complete,É possível cumprir minha demanda de trabalho sem trabalhar horas extras.,Concordo totalmente
133,895f437167d2aecd4ffa,Complete,Sinto que o volume de trabalho é saudável.,Concordo parcialmente
133,895f437167d2aecd4ffa,Complete,A entidade se preocupa com diversidade de forma genuína.,Concordo parcialmente
133,895f437167d2aecd4ffa,Complete,Sinto que a entidade agirá de forma justa caso haja discriminação dentro do trabalho.,Concordo totalmente
133,895f437167d2aecd4ffa,Complete,"Todos recebem as mesmas oportunidades, independente do gênero, raça, orientação sexual ou deficiência.","Não concordo, nem discordo"
133,895f437167d2aecd4ffa,Complete,A entidade coloca o cliente sempre em primeiro lugar.,Concordo totalmente
133,895f437167d2aecd4ffa,Complete,A entidade busca constantemente inovar.,"Não concordo, nem discordo"
133,895f437167d2aecd4ffa,Complete,A entidade tem políticas e procedimentos para garantir transparência nas operações.,"Não concordo, nem discordo"
133,895f437167d2aecd4ffa,Complete,"Você informou que, de certa forma, o volume de trabalho não é saudável. Selecione os três principais motivos, sendo 1 o mais importante, 2 o segundo mais importante e 3 o terceiro mais importante.",[Sem resposta fornecida]
133,895f437167d2aecd4ffa,Complete,"Percebo que a alta liderança (Diretores, superintendentes, Board, etc) tem um planejamento claro para a entidade.",Concordo parcialmente
133,895f437167d2aecd4ffa,Complete,"Eu confio na minha alta liderança (Diretores, superintendentes, Board, etc).",Concordo parcialmente
133,895f437167d2aecd4ffa,Complete,"A alta liderança (Diretores, superintendentes, Board, etc) se preocupa com o que os funcionários(as) pensam e sentem.","Não concordo, nem discordo"
133,895f437167d2aecd4ffa,Complete,"A alta liderança (Diretores, superintendentes, Board, etc) é aberta para ouvir os funcionários(as) da equipe.","Não concordo, nem discordo"
133,895f437167d2aecd4ffa,Complete,Com qual orientação sexual você se identifica?,Heterossexual
133,895f437167d2aecd4ffa,Complete,Qual a sua cor ou raça?,Preta
133,895f437167d2aecd4ffa,Complete,Com qual gênero você se identifica?,Masculino
133,895f437167d2aecd4ffa,Complete,"Por favor, use o espaço abaixo para comentar sobre qualquer assunto que você considera que não foi abordado na pesquisa ou que você gostaria que fosse mais aprofundado. Aqui você também pode descrever melhor alguma das suas respostas. Esse comentário é opcional.","Gostaria que houvesse mais transparência sobre remuneração salarial. Gostaria também que a remuneração salarial fosse feita de forma justa, não apenas para pessoas de um setor e sim também de outras áreas."
134,abc47e65e08a8239eb94,Complete,Eu me sinto entusiasmado(a) com o meu trabalho.,Concordo totalmente
134,abc47e65e08a8239eb94,Complete,Eu me sinto cheio(a) de energia para trabalhar.,Concordo totalmente
134,abc47e65e08a8239eb94,Complete,Eu me sinto emocionalmente esgotado(a) ao final do dia de trabalho.,Concordo totalmente
134,abc47e65e08a8239eb94,Complete,Consigo me manter concentrado(a) nas atividades de trabalho.,Concordo parcialmente
134,abc47e65e08a8239eb94,Complete,Eu me sinto animado(a) para ir trabalhar.,Concordo totalmente
134,abc47e65e08a8239eb94,Complete,Sinto que o tempo passa rápido quando estou trabalhando.,Concordo totalmente
134,abc47e65e08a8239eb94,Complete,Eu me sinto bem com o meu trabalho.,Concordo totalmente
134,abc47e65e08a8239eb94,Complete,Fico desanimado(a) quando estou trabalhando.,Concordo totalmente
134,abc47e65e08a8239eb94,Complete,Tenho autonomia para priorizar as demandas que chegam para mim.,Concordo totalmente
134,abc47e65e08a8239eb94,Complete,Tenho pouca autoridade para decidir como executar meu trabalho.,Concordo parcialmente
134,abc47e65e08a8239eb94,Complete,"Tenho liberdade para propor e aplicar melhorias no meu trabalho,  conforme o nível de responsabilidade do meu cargo.",Concordo totalmente
134,abc47e65e08a8239eb94,Complete,Me identifico com os valores da entidade.,Concordo totalmente
134,abc47e65e08a8239eb94,Complete,Sinto que o meu trabalho contribui significativamente para a entidade.,Concordo totalmente
134,abc47e65e08a8239eb94,Complete,Sou envolvido(a) nas decisões da entidade em que minha opinião é relevante.,Concordo totalmente
134,abc47e65e08a8239eb94,Complete,Tenho orgulho de trabalhar na entidade.,Concordo totalmente
134,abc47e65e08a8239eb94,Complete,"Tenho liberdade para resolver problemas no trabalho da forma que eu achar necessário, conforme o nível de responsabilidade do meu cargo.",Concordo totalmente
134,abc47e65e08a8239eb94,Complete,"Você sinalizou não ter liberdade para propor e aplicar melhorias no seu trabalho. Selecione até três motivos, sendo 1 para o principal, 2 para o segundo mais importante e 3 para o terceiro mais importante.",[Sem resposta fornecida]
134,abc47e65e08a8239eb94,Complete,Entendo o porquê da priorização das tarefas que executo.,Concordo totalmente
134,abc47e65e08a8239eb94,Complete,Tenho clareza de quais são os critérios em que minha performance será avaliada.,Concordo parcialmente
134,abc47e65e08a8239eb94,Complete,Tenho clareza dos processos das outras áreas da entidade.,Concordo totalmente
134,abc47e65e08a8239eb94,Complete,Tenho clareza dos processos internos da entidade que impactam o meu trabalho.,Concordo totalmente
134,abc47e65e08a8239eb94,Complete,Tenho clareza de quais são os objetivos estratégicos da entidade.,Concordo parcialmente
134,abc47e65e08a8239eb94,Complete,A priorização de atividades é bem alinhada entre áreas.,Concordo parcialmente
134,abc47e65e08a8239eb94,Complete,Sinto que minha área não é respeitada pelas demais áreas da entidade.,Concordo parcialmente
134,abc47e65e08a8239eb94,Complete,Sinto que as áreas competem entre si. ,Discordo totalmente
134,abc47e65e08a8239eb94,Complete,Há muita competitividade entre meus colegas de trabalho.,Discordo parcialmente
134,abc47e65e08a8239eb94,Complete,Eu tenho oportunidade de construir amizades em meu trabalho.,Concordo totalmente
134,abc47e65e08a8239eb94,Complete,Meus colegas de trabalho se preocupam comigo.,Concordo parcialmente
134,abc47e65e08a8239eb94,Complete,Meus colegas e eu respeitamos uns aos outros.,Concordo parcialmente
134,abc47e65e08a8239eb94,Complete,Meus colegas me ajudam no meu trabalho.,Concordo parcialmente
134,abc47e65e08a8239eb94,Complete,Sinto que meus colegas menosprezam minhas opiniões.,Discordo totalmente
134,abc47e65e08a8239eb94,Complete,Sinto que minhas opiniões são ouvidas.,Concordo parcialmente
134,abc47e65e08a8239eb94,Complete,As pessoas se sentem confortáveis para discutir sobre problemas do trabalho.,Concordo totalmente
134,abc47e65e08a8239eb94,Complete,Me sinto confiante em ser eu mesmo(a) no trabalho.,Concordo totalmente
134,abc47e65e08a8239eb94,Complete,As pessoas se sentem à vontade para expressar opiniões no trabalho.,Concordo totalmente
134,abc47e65e08a8239eb94,Complete,"Quando uma pessoa comete um erro, ele muitas vezes é usado contra ela.",Discordo totalmente
134,abc47e65e08a8239eb94,Complete,A entidade se importa com meu bem-estar.,Concordo totalmente
134,abc47e65e08a8239eb94,Complete,Estou satisfeito(a) com os benefícios oferecidos pela entidade.,Concordo totalmente
134,abc47e65e08a8239eb94,Complete,Sinto que minha equipe tem o número de pessoas necessário para executar as atividades.,Concordo parcialmente
134,abc47e65e08a8239eb94,Complete,A entidade fornece momentos de confraternização e conexão entre os funcionários(as).,Concordo totalmente
134,abc47e65e08a8239eb94,Complete,"Tenho confiança que em casos de denúncias (assédio moral, assédio sexual e questões éticas) a entidade irá atuar de maneira adequada.",Concordo totalmente
134,abc47e65e08a8239eb94,Complete,"Recebo as ferramentas (internet, equipamentos, programas) necessárias para executar meu trabalho.",Concordo totalmente
134,abc47e65e08a8239eb94,Complete,Estou satisfeito(a) com as oportunidades de desenvolvimento oferecidas pela entidade.,Concordo totalmente
134,abc47e65e08a8239eb94,Complete,Estou satisfeito(a) com as oportunidades de progressão de carreira oferecidas pela entidade.,Concordo totalmente
134,abc47e65e08a8239eb94,Complete,"Você sinalizou não receber as ferramentas necessárias para executar o seu trabalho. Selecione até três motivos, sendo 1 para o principal, 2 para o segundo mais importante e 3 para o terceiro mais importante.",[Sem resposta fornecida]
134,abc47e65e08a8239eb94,Complete,"Você informou que não está completamente satisfeito(a) com as oportunidades de desenvolvimento oferecidas pela entidade. Selecione até três motivos que motivaram sua resposta, sendo 1 o mais importante, 2 o segundo mais importante e 3 o terceiro mais importante.",[Sem resposta fornecida]
134,abc47e65e08a8239eb94,Complete,"Você sinalizou que quando uma pessoa comete um erro, ele muitas vezes é usado contra ela. Selecione quem são os principais responsáveis por isso, sendo 1 para o principal, 2 para o segundo mais importante e 3 para o terceiro mais importante.",[Sem resposta fornecida]
134,abc47e65e08a8239eb94,Complete,"Você informou que as pessoas não se sentem à vontadade para expressar opiniões no trabalho. Selecione até três motivos, sendo 1 para o principal, 2 para o segundo mais importante e 3 para o terceiro mais importante.",[Sem resposta fornecida]
134,abc47e65e08a8239eb94,Complete,Os critérios para promoção são aplicados da mesma forma em diferentes áreas da entidade.,Concordo totalmente
134,abc47e65e08a8239eb94,Complete,Os funcionários(as) são reconhecidos de maneira proporcional ao resultado que entregam.,Discordo parcialmente
134,abc47e65e08a8239eb94,Complete,A entidade tem dificuldade para desligar os funcionários(as) que possuem baixo desempenho.,Discordo totalmente
134,abc47e65e08a8239eb94,Complete,Eu recebo reconhecimento não financeiro pelo meu trabalho.,Discordo parcialmente
134,abc47e65e08a8239eb94,Complete,"Você sinalizou não concordar que funcionários(as) são reconhecidos de maneira proporcional ao resultado que entregam. Selecione até 3 motivos, sendo 1 para o mais importante, 2 para o segundo e 3 para o terceiro mais importante.",[Sem resposta fornecida]
134,abc47e65e08a8239eb94,Complete,A minha liderança direta distribui as tarefas adequadamente.,Concordo parcialmente
134,abc47e65e08a8239eb94,Complete,A minha liderança direta valoriza quando faço um bom trabalho.,Concordo totalmente
134,abc47e65e08a8239eb94,Complete,Minha liderança direta tem capacidade técnica suficiente para exercer a sua função.,Concordo totalmente
134,abc47e65e08a8239eb94,Complete,As ações da minha liderança direta são coerentes com suas falas.,Concordo parcialmente
134,abc47e65e08a8239eb94,Complete,Minha liderança direta é preocupada com o bem-estar da equipe.,Concordo totalmente
134,abc47e65e08a8239eb94,Complete,Estou satisfeito(a) com os feedbacks que recebo da minha liderança direta.,Concordo parcialmente
134,abc47e65e08a8239eb94,Complete,A minha liderança direta sabe como gerenciar pessoas.,Concordo parcialmente
134,abc47e65e08a8239eb94,Complete,"Você informou que não está completamente satisfeito(a) com os feedbacks que recebe da sua liderança direta. Selecione até três motivos que motivaram sua resposta, sendo 1 o mais importante, 2 o segundo mais importante e 3 o terceiro mais importante.",[Sem resposta fornecida]
134,abc47e65e08a8239eb94,Complete,"Você não concordou que sua liderança direta sabe como gerenciar pessoas. Selecione até 3 motivos sendo 1 para o mais importante, 2 para o segundo e 3 para o terceiro mais importante",[Sem resposta fornecida]
134,abc47e65e08a8239eb94,Complete,Sinto que a entidade respeita meu horário de trabalho.,Concordo totalmente
134,abc47e65e08a8239eb94,Complete,Sinto que as demandas são sempre urgentes.,Concordo parcialmente
134,abc47e65e08a8239eb94,Complete,É possível cumprir minha demanda de trabalho sem trabalhar horas extras.,Discordo parcialmente
134,abc47e65e08a8239eb94,Complete,Sinto que o volume de trabalho é saudável.,Discordo totalmente
134,abc47e65e08a8239eb94,Complete,A entidade se preocupa com diversidade de forma genuína.,Concordo totalmente
134,abc47e65e08a8239eb94,Complete,Sinto que a entidade agirá de forma justa caso haja discriminação dentro do trabalho.,Concordo totalmente
134,abc47e65e08a8239eb94,Complete,"Todos recebem as mesmas oportunidades, independente do gênero, raça, orientação sexual ou deficiência.",Concordo totalmente
134,abc47e65e08a8239eb94,Complete,A entidade coloca o cliente sempre em primeiro lugar.,Concordo totalmente
134,abc47e65e08a8239eb94,Complete,A entidade busca constantemente inovar.,"Não concordo, nem discordo"
134,abc47e65e08a8239eb94,Complete,A entidade tem políticas e procedimentos para garantir transparência nas operações.,Concordo parcialmente
134,abc47e65e08a8239eb94,Complete,"Você informou que, de certa forma, o volume de trabalho não é saudável. Selecione os três principais motivos, sendo 1 o mais importante, 2 o segundo mais importante e 3 o terceiro mais importante.",[Sem resposta fornecida]
134,abc47e65e08a8239eb94,Complete,"Percebo que a alta liderança (Diretores, superintendentes, Board, etc) tem um planejamento claro para a entidade.","Não concordo, nem discordo"
134,abc47e65e08a8239eb94,Complete,"Eu confio na minha alta liderança (Diretores, superintendentes, Board, etc).",Concordo parcialmente
134,abc47e65e08a8239eb94,Complete,"A alta liderança (Diretores, superintendentes, Board, etc) se preocupa com o que os funcionários(as) pensam e sentem.",Concordo parcialmente
134,abc47e65e08a8239eb94,Complete,"A alta liderança (Diretores, superintendentes, Board, etc) é aberta para ouvir os funcionários(as) da equipe.",Concordo totalmente
134,abc47e65e08a8239eb94,Complete,Com qual orientação sexual você se identifica?,Heterossexual
134,abc47e65e08a8239eb94,Complete,Qual a sua cor ou raça?,Branca
134,abc47e65e08a8239eb94,Complete,Com qual gênero você se identifica?,Feminino
134,abc47e65e08a8239eb94,Complete,"Por favor, use o espaço abaixo para comentar sobre qualquer assunto que você considera que não foi abordado na pesquisa ou que você gostaria que fosse mais aprofundado. Aqui você também pode descrever melhor alguma das suas respostas. Esse comentário é opcional.",[Sem resposta fornecida]
135,3518f13992a224d23042,Complete,Eu me sinto entusiasmado(a) com o meu trabalho.,Discordo parcialmente
135,3518f13992a224d23042,Complete,Eu me sinto cheio(a) de energia para trabalhar.,Concordo parcialmente
135,3518f13992a224d23042,Complete,Eu me sinto emocionalmente esgotado(a) ao final do dia de trabalho.,Concordo parcialmente
135,3518f13992a224d23042,Complete,Consigo me manter concentrado(a) nas atividades de trabalho.,Discordo parcialmente
135,3518f13992a224d23042,Complete,Eu me sinto animado(a) para ir trabalhar.,Concordo parcialmente
135,3518f13992a224d23042,Complete,Sinto que o tempo passa rápido quando estou trabalhando.,Discordo totalmente
135,3518f13992a224d23042,Complete,Eu me sinto bem com o meu trabalho.,"Não concordo, nem discordo"
135,3518f13992a224d23042,Complete,Fico desanimado(a) quando estou trabalhando.,Concordo parcialmente
135,3518f13992a224d23042,Complete,Tenho autonomia para priorizar as demandas que chegam para mim.,Discordo parcialmente
135,3518f13992a224d23042,Complete,Tenho pouca autoridade para decidir como executar meu trabalho.,Concordo parcialmente
135,3518f13992a224d23042,Complete,"Tenho liberdade para propor e aplicar melhorias no meu trabalho,  conforme o nível de responsabilidade do meu cargo.",Concordo parcialmente
135,3518f13992a224d23042,Complete,Me identifico com os valores da entidade.,Concordo totalmente
135,3518f13992a224d23042,Complete,Sinto que o meu trabalho contribui significativamente para a entidade.,Discordo totalmente
